caso_id,intervencion_fecha,intervencion_hora,victima_embarazo,victima_edad,victima_genero,victima_nacionalidad,victima_discapacidad,violencia_tipo,agresor_relacion_victima
374360.0,2018-06-23,16:00,NO,9,Masculino,Argentina,NO,Psicológica,Padre
374360.0,2018-06-23,16:00,NO,41,Masculino,Argentina,NO,Económica y física,Pareja
374355.0,2018-06-23,13:00,NO,,Masculino,Argentina,NO,Psicológica,Otra/o conviviente
374384.0,2018-06-25,18:00,NO,44,Femenino,Chilena,NS/NC,Física,Pareja
200155.0,2018-06-26,08:30,NO,6,Masculino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,5,Femenino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,12,Femenino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,8,Femenino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,4,Femenino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NS/NC,39,Femenino,Argentina,NS/NC,Física,Ex pareja
200155.0,2018-06-26,08:30,NO,39,Femenino,Argentina,NS/NC,Económica y física,Pareja
200155.0,2018-06-26,08:30,NO,2,Masculino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,10,Masculino,Argentina,NS/NC,Psicológica,Padre
200155.0,2018-06-26,08:30,NO,16,Masculino,Argentina,NS/NC,Psicológica,Padrastro
384408.0,2018-06-27,14:30,SI,25,Femenino,Peruana,NO,Física,Pareja
384409.0,2018-06-27,16:30,NO,14,Femenino,Argentina,NO,Física,Madre
384414.0,2018-06-27,23:00,NO,31,Femenino,Argentina,NS/NC,Física,Ex pareja
384414.0,2018-06-27,23:00,NO,6,Femenino,Argentina,NO,Física,Otro/a no conviviente
384414.0,2018-06-27,23:00,NO,3,Femenino,Argentina,NO,Física,Padre
384414.0,2018-06-27,23:00,NO,11,Masculino,Argentina,NO,Física,Otro/a no conviviente
384416.0,2018-06-27,22:30,NO,91,Masculino,Argentina,NS/NC,No es un caso de violencia Familiar,NS/NC
384414.0,2018-06-27,23:00,NO,,Masculino,Argentina,NO,Física,Padre
384414.0,2018-06-27,23:00,NO,9,Masculino,Argentina,NO,Física,Otro/a no conviviente
100170.0,2018-06-28,22:10,NO,6,Femenino,Argentina,NO,Psicológica,Abuelo/a
374360.0,2018-06-28,10:00,NO,41,Femenino,Boliviana,NO,Física,Pareja
384431.0,2018-06-28,22:00,NO,19,Femenino,Argentina,NO,Física,Pareja
100170.0,2018-06-28,22:10,NO,3,Femenino,Argentina,NO,Psicológica,Abuelo/a
100170.0,2018-06-28,22:10,NS/NC,26,Femenino,Argentina,NO,Física y Sexual,Padre
384424.0,2018-06-28,13:00,NO,31,Femenino,Argentina,NO,Física,Pareja
384432.0,2018-06-29,09:00,SI,41,Femenino,Argentina,NO,Física,Ex pareja
361875.0,2018-06-29,23:40,NO,11,Masculino,Argentina,NO,Psicológica,Padre
361875.0,2018-06-29,18:30,NO,5,Femenino,Argentina,NS/NC,Psicológica,Padre
361875.0,2018-06-29,18:30,NO,27,Femenino,Argentina,NO,Psicológica,Padre
361875.0,2018-06-29,23:40,NS/NC,27,Femenino,Argentina,NS/NC,Física y Sexual,Ex pareja
361875.0,2018-06-29,23:40,NO,5,Femenino,Argentina,NS/NC,Psicológica,Padre
361875.0,2018-06-29,23:40,NS/NC,27,Femenino,Argentina,NS/NC,Psicológica,Pareja
361875.0,2018-06-29,18:30,NO,11,Masculino,Argentina,NO,Psicológica,Padre
361875.0,2018-06-29,23:40,NO,4,Masculino,Argentina,NS/NC,Psicológica,Padre
384432.0,2018-06-29,09:00,NO,2,Masculino,Argentina,NO,Psicológica,Padre
361875.0,2018-06-29,18:30,NO,4,Masculino,Argentina,NS/NC,Psicológica,Padre
384461.0,2018-06-30,08:30,NS/NC,16,Femenino,Argentina,NS/NC,Psicológica,Abuelo/a
384479.0,2018-07-01,09:30,NS/NC,20,Femenino,Argentina,NO,Física,Ex pareja
384485.0,2018-07-01,23:30,NO,6,Femenino,Argentina,NS/NC,Psicológica,Padre
384485.0,2018-07-01,23:30,NS/NC,26,Femenino,Paraguaya,NO,Física,Pareja
384470.0,2018-07-01,21:00,NO,28,Femenino,Boliviana,NS/NC,Física,Ex pareja
384475.0,2018-07-01,12:00,NO,39,Femenino,Argentina,NO,Física,Pareja
359127.0,2018-07-01,17:00,NS/NC,,Masculino,Argentina,NO,No es un caso de violencia Familiar,NS/NC
359127.0,2018-07-01,17:00,NS/NC,26,Masculino,Argentina,NO,Psicológica,NS/NC
384470.0,2018-07-02,08:30,NO,12,Femenino,Argentina,NO,Psicológica,Padre
384470.0,2018-07-02,08:30,NS/NC,29,Femenino,Boliviana,NS/NC,Física,Pareja
384509.0,2018-07-02,21:30,NO,38,Femenino,Argentina,NS/NC,Psicológica,Ex pareja
384493.0,2018-07-03,09:30,NO,59,Femenino,Argentina,NO,Psicológica,Otro/a no conviviente
384476.0,2018-07-03,09:00,NO,14,Femenino,Paraguaya,NS/NC,Psicológica,Padre
384525.0,2018-07-03,17:00,NS/NC,3,Masculino,Argentina,NS/NC,Física,Padre
384476.0,2018-07-03,09:00,NO,41,Femenino,Paraguaya,NO,Física y Sexual,Ex pareja
384525.0,2018-07-03,17:00,NO,2,Femenino,Argentina,NS/NC,Física,Padre
384493.0,2018-07-03,09:30,NO,25,Femenino,Argentina,NS/NC,Psicológica,Ex pareja
384525.0,2018-07-03,17:00,NO,41,Masculino,Argentina,NO,Económica y física,Ex pareja
384493.0,2018-07-04,09:30,NO,25,Femenino,Argentina,SI,Psicológica,Ex pareja
384525.0,2018-07-05,22:00,NS/NC,41,Femenino,Argentina,NO,Física,Pareja
384461.0,2018-07-05,09:00,NO,16,Femenino,Argentina,NS/NC,Física,Padre
384525.0,2018-07-05,22:00,NO,2,Femenino,Argentina,NO,Psicológica,Padre
384525.0,2018-07-05,22:00,NO,3,Masculino,Argentina,NS/NC,Psicológica,Padre
384576.0,2018-07-07,21:00,NO,3,Femenino,Boliviana,NS/NC,Psicológica,Padrastro
384576.0,2018-07-07,21:00,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
384576.0,2018-07-07,21:00,NS/NC,23,Femenino,Boliviana,NS/NC,Física,Pareja
374350.0,2018-07-08,05:00,NS/NC,28,Femenino,Argentina,NS/NC,Física,Pareja
384583.0,2018-07-08,12:30,NO,42,Femenino,Argentina,NO,Psicológica,Pareja
374350.0,2018-07-08,05:00,NO,5,Femenino,Argentina,NS/NC,Física,Padrastro
384583.0,2018-07-08,12:30,NO,11,Masculino,Argentina,NS/NC,Psicológica,Padre
384583.0,2018-07-08,12:30,NO,14,Masculino,Argentina,NO,Física,Padre
384597.0,2018-07-09,09:00,NO,18,Femenino,Boliviana,NO,Física,Ex pareja
384600.0,2018-07-09,14:00,NO,32,Femenino,Argentina,NO,Física,Pareja
384601.0,2018-07-09,18:00,NO,5,Femenino,Argentina,NO,Psicológica,Padre
102431.0,2018-07-09,21:00,NO,84,Femenino,Argentina,NS/NC,Psicológica,Hijo/a
384601.0,2018-07-09,18:00,SI,30,Femenino,Otra,NO,Económica y física,Pareja
384597.0,2018-07-09,09:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
384623.0,2018-07-11,20:00,NO,31,Femenino,Argentina,NO,Física,Pareja
384623.0,2018-07-11,10:30,NO,31,Femenino,Argentina,NO,Física,Pareja
384622.0,2018-07-11,10:30,NS/NC,27,Femenino,Boliviana,NO,Física y Sexual,Pareja
384622.0,2018-07-11,10:30,NS/NC,5,Femenino,Boliviana,NO,Física,Padre
384601.0,2018-07-11,09:00,SI,30,Femenino,Otra,NO,Económica y física,Pareja
384623.0,2018-07-11,10:30,NO,3,Masculino,Argentina,NO,Psicológica,Padre
384623.0,2018-07-11,10:30,NO,13,Masculino,Argentina,NO,Psicológica,Padrastro
384622.0,2018-07-11,10:30,NO,3,Masculino,Boliviana,NO,Física,Padre
384623.0,2018-07-11,20:00,NO,3,Masculino,Argentina,NO,Psicológica,Padre
384622.0,2018-07-11,10:30,NO,8,Masculino,Boliviana,NO,Física,Padre
384633.0,2018-07-12,22:30,NO,87,Femenino,Argentina,NO,Física,Pareja
384622.0,2018-07-12,10:00,NO,5,Femenino,Boliviana,NS/NC,Física,Padre
384622.0,2018-07-12,10:00,NO,27,Femenino,Boliviana,NO,Física,Pareja
384622.0,2018-07-12,10:00,NO,8,Masculino,Boliviana,NS/NC,Física,Padre
384622.0,2018-07-12,10:00,NO,3,Masculino,Boliviana,NS/NC,Física,Padre
384651.0,2018-07-13,13:00,NS/NC,45,Masculino,Peruana,NO,Física,Ex pareja
384663.0,2018-07-14,15:30,NO,6,Masculino,Argentina,NS/NC,Psicológica,Padrastro
384663.0,2018-07-14,15:30,NS/NC,23,Femenino,Boliviana,NO,Física,Pareja
384663.0,2018-07-14,15:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
384663.0,2018-07-14,15:30,NO,2,Masculino,Argentina,NO,Física,Padre
384663.0,2018-07-15,00:00,NS/NC,24,Femenino,Boliviana,NS/NC,Física,Pareja
384663.0,2018-07-15,00:00,NS/NC,2,Masculino,Paraguaya,NS/NC,Física,Padre
384701.0,2018-07-16,23:00,NS/NC,25,Femenino,NS/NC,NS/NC,Física,Ex pareja
384691.0,2018-07-16,10:00,NO,4,Femenino,Argentina,NS/NC,Psicológica,Padrastro
384691.0,2018-07-16,10:00,NO,,Femenino,Argentina,NS/NC,Física,Padre
384692.0,2018-07-16,14:00,NO,3,Femenino,Argentina,NO,Física,Padre
384691.0,2018-07-16,10:00,NO,,Femenino,Argentina,NS/NC,Psicológica,Otra/o conviviente
384692.0,2018-07-16,14:00,NO,23,Femenino,Boliviana,NO,Económica y física,Ex pareja
384691.0,2018-07-16,10:00,NO,46,Femenino,Paraguaya,NS/NC,Física,Otra/o conviviente
384691.0,2018-07-16,10:00,NS/NC,29,Femenino,Paraguaya,NO,Física,Otra/o conviviente
384691.0,2018-07-16,10:00,NS/NC,26,Femenino,Paraguaya,NO,Física,Pareja
202167.0,2018-07-17,22:30,NS/NC,44,Masculino,Argentina,NS/NC,Física,Pareja
384745.0,2018-07-20,12:00,NO,32,Femenino,Argentina,NO,Física,Ex pareja
384740.0,2018-07-20,09:30,NO,17,Femenino,Argentina,NO,Física,Padre
384755.0,2018-07-21,15:00,NO,12,Femenino,Argentina,NO,Psicológica,Padrastro
384755.0,2018-07-21,15:00,NO,8,Femenino,Argentina,NO,Psicológica,Padrastro
384755.0,2018-07-21,15:00,NS/NC,29,Femenino,Argentina,NS/NC,Física,Pareja
384753.0,2018-07-21,09:00,NS/NC,25,Femenino,Argentina,NO,Física,Pareja
384766.0,2018-07-22,11:00,NS/NC,22,Femenino,Argentina,NS/NC,Física,Ex pareja
384784.0,2018-07-23,08:30,NO,,Femenino,Argentina,NO,Psicológica,Padre
384784.0,2018-07-23,03:30,NO,23,Femenino,Boliviana,NO,Física,Pareja
384784.0,2018-07-23,08:30,NO,23,Femenino,Boliviana,NO,Física,Pareja
384784.0,2018-07-23,03:30,NO,,Femenino,Argentina,NO,Física,Padre
384784.0,2018-07-23,08:30,NO,3,Femenino,Argentina,NO,Física,Padre
384790.0,2018-07-24,09:30,NO,6,Masculino,Argentina,NO,Psicológica,Madre
384801.0,2018-07-25,16:00,NO,5,Femenino,Argentina,NO,Física,Otra/o conviviente
384801.0,2018-07-25,16:00,NO,3,Masculino,Argentina,NS/NC,Física,Otro/a no conviviente
384801.0,2018-07-25,16:00,NO,25,Femenino,Argentina,NO,Física,Pareja
384801.0,2018-07-25,16:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
185309.0,2018-07-26,17:00,NO,,Masculino,Argentina,NO,Física,Padre
185309.0,2018-07-26,17:00,NO,59,Femenino,Argentina,NO,Psicológica,Hijo/a
384721.0,2018-07-27,09:30,NO,15,Masculino,Argentina,SI,Psicológica,Padre
384721.0,2018-07-27,09:30,NO,49,Femenino,Argentina,SI,Psicológica,Pareja
384876.0,2018-07-30,20:00,NO,12,Masculino,Argentina,NS/NC,Psicológica,Padrastro
384876.0,2018-07-30,20:00,NO,28,Femenino,Argentina,NS/NC,Económica y física,Pareja
384871.0,2018-07-30,17:30,NS/NC,33,Femenino,Paraguaya,NO,Física,Pareja
384871.0,2018-07-30,17:30,NO,13,Femenino,Paraguaya,NO,Psicológica,Padrastro
384876.0,2018-07-30,20:00,NO,3,Masculino,Argentina,NS/NC,Psicológica,Padre
384871.0,2018-07-30,17:30,NO,3,Masculino,Argentina,NO,Psicológica,Padre
384871.0,2018-07-30,17:30,NO,7,Masculino,Argentina,NO,Psicológica,Padrastro
384920.0,2018-08-02,17:00,NO,47,Femenino,Argentina,NO,Física,Ex pareja
384925.0,2018-08-02,23:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
384925.0,2018-08-02,23:00,NO,26,Femenino,Argentina,NO,Física,Pareja
384938.0,2018-08-04,21:30,NO,62,Femenino,Argentina,NO,Psicológica,Hijo/a
322530.0,2018-08-04,09:30,NO,4,Femenino,Paraguaya,NO,Psicológica,Padre
384627.0,2018-08-04,20:00,NO,12,Femenino,Argentina,NO,Psicológica,Padre
384627.0,2018-08-04,20:00,NO,7,Masculino,Argentina,NO,Psicológica,Padre
322530.0,2018-08-04,09:30,NO,5,Masculino,Argentina,NO,Psicológica,Padre
322530.0,2018-08-04,09:30,NO,27,Femenino,Paraguaya,NO,Física,Pareja
394941.0,2018-08-04,16:30,NS/NC,39,Femenino,Boliviana,NS/NC,Física,Pareja
384627.0,2018-08-04,20:00,NO,35,Femenino,Argentina,NO,Física,Pareja
404943.0,2018-08-05,21:00,NS/NC,22,Femenino,Boliviana,NO,Física,Ex pareja
404948.0,2018-08-05,12:15,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
404948.0,2018-08-05,12:15,NS/NC,19,Femenino,Otra,NS/NC,Física,Pareja
404960.0,2018-08-06,09:00,NO,36,Femenino,Paraguaya,NO,Física,Ex pareja
404961.0,2018-08-06,10:00,NO,18,Femenino,Uruguaya,NO,Física,Ex pareja
345586.0,2018-08-06,10:00,NO,9,Femenino,Argentina,NO,Física,Padre
345856.0,2018-08-06,10:00,NO,9,Femenino,Argentina,NS/NC,Física,Padre
404960.0,2018-08-06,09:00,NO,6,Femenino,Argentina,NS/NC,Psicológica,Padre
404961.0,2018-08-06,10:00,NO,4,Femenino,Paraguaya,NO,Física,Padre
404960.0,2018-08-06,09:00,NO,12,Masculino,Argentina,NO,Física,Padre
345856.0,2018-08-06,10:00,NO,3,Masculino,Argentina,NS/NC,Física,Padre
345586.0,2018-08-06,10:00,NO,3,Masculino,Argentina,NO,Física,Padre
345586.0,2018-08-06,10:00,NS/NC,25,Femenino,Argentina,NS/NC,Física,Pareja
345856.0,2018-08-06,10:00,NS/NC,25,Femenino,Argentina,NO,Física,Pareja
404966.0,2018-08-07,08:30,NO,27,Femenino,Argentina,SI,Psicológica,Madre
405027.0,2018-08-10,09:00,NO,27,Femenino,Otra,NO,Económica y física,Ex pareja
405027.0,2018-08-10,09:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
405046.0,2018-08-11,17:30,NO,31,Femenino,Argentina,NO,Física,Ex pareja
405068.0,2018-08-12,12:30,NO,42,Femenino,Argentina,NO,Física,Pareja
405076.0,2018-08-13,12:00,NO,18,Femenino,Argentina,NO,Psicológica,Pareja de la madre/padre
405076.0,2018-08-13,12:00,NO,7,Femenino,Argentina,NS/NC,Psicológica,Padre
405076.0,2018-08-13,12:00,NO,6,Masculino,Argentina,NO,Psicológica,Padre
348523.0,2018-08-13,02:20,NO,42,Femenino,Argentina,NO,Psicológica,Pareja
405076.0,2018-08-13,12:00,NO,44,Femenino,Argentina,NO,Física,Pareja
405076.0,2018-08-13,12:00,NO,15,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
348523.0,2018-08-13,02:20,NO,13,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
348523.0,2018-08-13,02:20,NO,8,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
405203.0,2018-08-14,17:30,NO,14,Femenino,Boliviana,NO,Física,Madre
405143.0,2018-08-14,10:00,NO,27,Masculino,Argentina,NO,Física,Pareja
405356.0,2018-08-15,00:00,NS/NC,,Masculino,Argentina,NS/NC,Psicológica,Pareja
405356.0,2018-08-15,00:00,NS/NC,,Masculino,Argentina,NS/NC,Psicológica,Padre
405338.0,2018-08-15,18:00,NO,79,Femenino,Argentina,NO,Psicológica,Pareja
405356.0,2018-08-15,00:00,SI,24,Femenino,Argentina,NO,Física,Pareja
405356.0,2018-08-15,00:00,SI,24,Femenino,Argentina,NO,Física,Pareja
405205.0,2018-08-15,09:00,NO,16,Masculino,Argentina,NO,Física,Hijo/a
405399.0,2018-08-16,15:00,NO,4,Femenino,Argentina,NS/NC,Física,Padre
405399.0,2018-08-16,15:00,NO,2,Masculino,Argentina,NO,Física,Padre
405399.0,2018-08-16,15:00,NO,,Masculino,Argentina,NS/NC,Física,Padre
405399.0,2018-08-16,15:00,NO,26,Femenino,Argentina,NO,Física,Pareja
405407.0,2018-08-16,22:00,NS/NC,54,Femenino,Argentina,NO,Económica y física,Pareja
405399.0,2018-08-16,15:00,NO,6,Masculino,Argentina,NS/NC,Física,Padre
59817.0,2018-08-18,10:05,NO,40,Femenino,Argentina,NS/NC,Física,Ex pareja
405468.0,2018-08-18,03:00,NS/NC,83,Femenino,Argentina,SI,Física,Hijo/a
405468.0,2018-08-18,03:00,NS/NC,25,Femenino,Argentina,NO,Física,Padre
405468.0,2018-08-18,03:00,NS/NC,23,Femenino,Argentina,NO,Física,Padre
405468.0,2018-08-18,03:00,NS/NC,14,Femenino,Argentina,NO,Física,Padre
405468.0,2018-08-18,03:00,NO,46,Femenino,Paraguaya,NO,Física,Pareja
359100.0,2018-08-19,14:00,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
405521.0,2018-08-19,17:00,NO,15,Masculino,Argentina,NO,Física,Madre
359100.0,2018-08-19,14:00,NS/NC,20,Femenino,Argentina,NO,Física,Pareja
384419.0,2018-08-20,10:00,NS/NC,45,Masculino,Argentina,NS/NC,Física y Sexual,Ex pareja
405651.0,2018-08-21,11:30,NO,19,Femenino,Argentina,NS/NC,Física,Ex pareja
405651.0,2018-08-21,11:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
405730.0,2018-08-22,22:45,NO,23,Femenino,Paraguaya,NO,Física,Ex pareja
405730.0,2018-08-22,22:45,NO,23,Femenino,Paraguaya,NO,Física,Ex pareja
405683.0,2018-08-22,08:00,NS/NC,31,Femenino,Boliviana,NS/NC,Física,Ex pareja
405683.0,2018-08-22,08:00,NO,10,Femenino,Boliviana,NS/NC,Física,Padre
405683.0,2018-08-22,08:00,NO,8,Femenino,Argentina,NS/NC,Física,Padre
405760.0,2018-08-23,13:30,NO,20,Femenino,Argentina,NO,Física,Ex pareja
405731.0,2018-08-23,01:30,NO,77,Femenino,Argentina,NO,Física,Hijo/a
405773.0,2018-08-23,21:00,NS/NC,33,Femenino,Argentina,NS/NC,Física,Pareja
405651.0,2018-08-24,12:00,NO,19,Femenino,Argentina,NS/NC,Psicológica,Ex pareja
405651.0,2018-08-24,12:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
234214.0,2018-08-25,08:30,NO,74,Femenino,Argentina,NO,Física,Hijo/a
405773.0,2018-08-25,09:00,NO,33,Femenino,Argentina,NO,Física y Sexual,Pareja
405877.0,2018-08-26,17:00,NO,6,Masculino,Argentina,NO,Psicológica,Padre
405877.0,2018-08-26,17:00,NO,2,Masculino,Argentina,NO,Psicológica,Padre
405857.0,2018-08-26,09:30,NO,31,Femenino,Argentina,NO,Física,Pareja
405877.0,2018-08-26,17:00,NO,30,Femenino,Boliviana,NO,Física,Pareja
405910.0,2018-08-27,11:45,NS/NC,35,Femenino,Argentina,NO,Psicológica,Ex pareja
405951.0,2018-08-27,17:30,NO,4,Femenino,Argentina,NS/NC,Psicológica,Padre
405951.0,2018-08-27,17:30,NO,15,Femenino,Argentina,NS/NC,Psicológica,Padre
405892.0,2018-08-27,11:55,NO,13,Femenino,NS/NC,NO,Psicológica,Padre
405892.0,2018-08-27,11:55,NO,3,Femenino,NS/NC,NO,Psicológica,Padre
405910.0,2018-08-27,11:45,NO,5,Masculino,Argentina,SI,Psicológica,Padre
405892.0,2018-08-27,11:55,NO,,Masculino,NS/NC,NO,Psicológica,Padre
405892.0,2018-08-27,11:55,NO,35,Femenino,Peruana,NO,Física,Pareja
405951.0,2018-08-27,17:30,NO,34,Femenino,Argentina,NO,Física,Pareja
122302.0,2018-08-28,18:00,NO,49,Masculino,Argentina,SI,Física,Madre
406029.0,2018-08-28,12:30,NO,77,Masculino,Argentina,SI,Psicológica,Hijo/a
235767.0,2018-08-29,00:00,NO,2,Femenino,Argentina,NS/NC,Física,Padre
235767.0,2018-08-29,00:00,NO,25,Femenino,Argentina,NS/NC,Física,Pareja
406067.0,2018-08-30,09:00,NO,23,Femenino,Argentina,NO,Física y Sexual,Pareja de la madre/padre
406069.0,2018-08-30,02:30,NO,26,Femenino,Paraguaya,NO,Física,Pareja
406069.0,2018-08-30,02:30,NO,6,Masculino,Argentina,NO,Física,Padre
406067.0,2018-08-30,09:00,NO,43,Femenino,Argentina,NS/NC,Psicológica,Pareja
362253.0,2018-08-30,12:00,SI,29,Femenino,Boliviana,NO,Física,Pareja
406108.0,2018-08-30,22:00,NS/NC,27,Femenino,Argentina,NO,Física,Pareja
406058.0,2018-08-30,20:45,NO,82,Masculino,Argentina,SI,Física,Hijo/a
406191.0,2018-09-06,20:00,NS/NC,19,Femenino,Paraguaya,NO,Física,Pareja
406218.0,2018-09-07,17:00,NO,33,Femenino,Paraguaya,NO,Física,Ex pareja
406196.0,2018-09-07,22:00,NO,22,Masculino,Argentina,NS/NC,No es un caso de violencia Familiar,Pareja
406221.0,2018-09-07,16:30,NO,53,Femenino,Boliviana,NS/NC,Económica y física,Pareja
406218.0,2018-09-07,17:00,NO,13,Masculino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
406281.0,2018-09-08,13:00,NO,92,Femenino,Uruguaya,NS/NC,Física,Hijo/a
406293.0,2018-09-08,16:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
373281.0,2018-09-08,00:20,NO,34,Femenino,Argentina,NO,Física,Pareja
406293.0,2018-09-08,16:00,NO,25,Femenino,Argentina,NO,Física,Pareja
406281.0,2018-09-09,20:30,NO,92,Femenino,Uruguaya,NO,Física,Hijo/a
406311.0,2018-09-09,09:30,NO,20,Femenino,Argentina,NO,Física,Pareja
406221.0,2018-09-10,10:00,NS/NC,16,Femenino,Argentina,NO,Psicológica,Padre
406320.0,2018-09-10,01:00,NO,31,Femenino,Paraguaya,NO,Física,Pareja
406320.0,2018-09-10,11:00,NS/NC,31,Femenino,Paraguaya,NS/NC,Física,Pareja
406221.0,2018-09-10,10:00,NO,53,Femenino,Boliviana,NS/NC,Física,Pareja
406221.0,2018-09-10,10:00,NO,15,Masculino,Boliviana,SI,Psicológica,Padre
406347.0,2018-09-11,20:00,NO,37,Femenino,Argentina,NO,Física,Ex pareja
406347.0,2018-09-11,20:00,NO,2,Femenino,Argentina,NO,Psicológica,Padre
406405.0,2018-09-13,13:30,NO,6,Femenino,Argentina,NS/NC,Psicológica,Otro/a no conviviente
406405.0,2018-09-13,13:30,NS/NC,24,Femenino,Argentina,NS/NC,Psicológica,Otro/a no conviviente
406405.0,2018-09-13,13:30,NO,8,Femenino,Argentina,NS/NC,Psicológica,Padre
406408.0,2018-09-13,15:30,NO,76,Femenino,Brasileña,NS/NC,Física,Pareja
406405.0,2018-09-13,13:30,NO,17,Masculino,Argentina,NS/NC,Psicológica,Padre
406405.0,2018-09-13,13:30,NO,13,Masculino,Argentina,NS/NC,Psicológica,Padre
406415.0,2018-09-13,16:00,NO,38,Femenino,Uruguaya,NO,Sexual y económica,Pareja
406405.0,2018-09-13,13:30,NS/NC,57,Masculino,Argentina,NS/NC,Física,Ex pareja
406446.0,2018-09-14,17:30,NO,30,Femenino,Argentina,NO,Física,Ex pareja
406447.0,2018-09-14,17:30,NO,72,Femenino,Argentina,NS/NC,Económica y física,Hijo/a
405041.0,2018-09-14,23:30,NO,14,Femenino,Argentina,NO,Psicológica,Padre
405041.0,2018-09-14,23:30,NO,10,Femenino,Argentina,NO,Psicológica,Padre
405041.0,2018-09-14,23:30,NO,20,Masculino,Argentina,NO,Psicológica,Padre
405041.0,2018-09-14,23:30,NO,,Masculino,Argentina,NO,Psicológica,Padre
406446.0,2018-09-14,17:30,NO,,Masculino,Argentina,NO,Física,Padre
405041.0,2018-09-14,23:30,NO,40,Femenino,Argentina,NO,Física,Pareja
406447.0,2018-09-15,20:00,NO,72,Femenino,Argentina,SI,Económica y física,Hijo/a
406480.0,2018-09-15,20:00,NO,3,Femenino,Argentina,NS/NC,Psicológica,Padre
406463.0,2018-09-15,13:00,NO,58,Femenino,Argentina,NS/NC,Física,Pareja
406480.0,2018-09-15,20:00,SI,31,Femenino,Boliviana,NS/NC,Física,Pareja
406463.0,2018-09-15,13:00,NO,20,Masculino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
406499.0,2018-09-16,09:00,NO,2,Femenino,Argentina,NS/NC,Psicológica,Pareja de la madre/padre
406488.0,2018-09-16,11:00,NO,8,Masculino,Argentina,SI,Psicológica,Padre
406499.0,2018-09-16,09:00,NO,30,Femenino,Boliviana,NS/NC,Física,Pareja
406488.0,2018-09-16,11:00,NO,43,Femenino,Peruana,NO,Física,Pareja
406488.0,2018-09-17,09:30,NS/NC,8,Masculino,Argentina,SI,Psicológica,Pareja
406463.0,2018-09-17,09:00,NO,58,Femenino,Argentina,NO,Física,Pareja
406488.0,2018-09-17,09:30,NS/NC,43,Femenino,Peruana,NO,Psicológica,Pareja
406463.0,2018-09-17,09:00,NO,20,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
406650.0,2018-09-19,09:00,NS/NC,43,Femenino,Argentina,NO,Física,Hijo/a
406650.0,2018-09-19,09:00,NO,3,Femenino,Argentina,NO,Física,Madre
406650.0,2018-09-19,09:00,NO,2,Femenino,Argentina,NO,Física,Madre
406659.0,2018-09-19,03:20,SI,22,Femenino,Argentina,NO,Física,Pareja
406659.0,2018-09-19,03:20,NS/NC,2,Masculino,Argentina,NS/NC,Física,Pareja de la madre/padre
406725.0,2018-09-20,22:00,SI,34,Femenino,Argentina,NS/NC,Física,Pareja
406757.0,2018-09-21,14:30,NO,30,Femenino,Peruana,NO,Física,Ex pareja
406759.0,2018-09-21,16:00,NO,30,Femenino,Peruana,NS/NC,Física,Ex pareja
406733.0,2018-09-21,03:30,NO,38,Femenino,Argentina,NO,Psicológica,Pareja
406725.0,2018-09-21,09:00,SI,34,Femenino,Argentina,NO,Económica y física,Pareja
406733.0,2018-09-21,10:00,NO,38,Femenino,Argentina,NO,Física,Pareja
406794.0,2018-09-22,17:15,NO,39,Femenino,Boliviana,NO,Física,Pareja
406789.0,2018-09-22,11:00,NO,30,Masculino,Argentina,NS/NC,Física,Pareja
